,count,mean,std,min,25%,50%,75%,max,99%,98%,95%,90%
mergesort,574.0,674.5696864111499,528.7842566437157,2.0,351.0,520.0,834.25,3573.0,2777.5999999999985,2272.119999999999,1742.0,1341.1000000000001
meripor,295.0,697.7966101694915,554.6163281197564,10.0,360.0,542.0,844.0,3352.0,3051.9400000000005,2517.3600000000006,1746.3000000000004,1397.6000000000013
merisanu,134.0,928.776119402985,737.8639628658565,1.0,417.0,714.5,1250.75,3551.0,3261.479999999997,2947.520000000001,2407.1,1853.2000000000003
merlinbolt,706.0,492.6388101983003,548.9979277520355,1.0,180.0,359.0,567.75,3476.0,3110.5500000000043,2687.2,1575.5,946.0
meta1211,350.0,795.6171428571429,741.783776482059,7.0,307.25,543.0,998.0,3398.0,3205.79,3024.7199999999993,2490.8500000000017,1929.9000000000005
metadon_defender,1201.0,705.5978351373855,638.4493681010599,1.0,183.0,554.0,1065.0,3438.0,2829.0,2532.0,1977.0,1533.0
metapolis123,205.0,545.1463414634146,468.77850036106094,1.0,214.0,452.0,712.0,3205.0,2368.200000000004,1894.759999999999,1376.7999999999997,1071.6
metel199,108.0,1425.3240740740741,875.1057060711009,302.0,765.75,1185.5,1905.5,3425.0,3403.83,3366.7400000000002,3256.55,2943.8999999999996
methSifu,134.0,1036.6791044776119,657.1061369361818,124.0,540.0,860.5,1488.5,3331.0,2798.229999999997,2616.02,2323.549999999999,1942.7
metricide,1485.0,640.4484848484849,568.6414446084119,3.0,301.0,499.0,803.0,3592.0,2879.3199999999997,2556.4399999999973,1824.599999999999,1247.4000000000005
metrofan35,195.0,1030.7692307692307,838.0073955071417,30.0,436.0,747.0,1318.5,3552.0,3444.94,3393.4,3088.5999999999985,2170.0
mezzerxx,104.0,918.5673076923077,858.8494534988105,15.0,362.0,673.5,1144.0,3481.0,3392.4599999999996,3363.9599999999996,2977.4,2095.6000000000004
mfKaAkA,138.0,659.695652173913,477.1734999264454,4.0,355.75,552.0,894.75,3204.0,2240.7799999999997,1914.9999999999968,1410.4000000000005,1228.8999999999999
mfjogos27,451.0,686.0177383592018,550.3794970706689,8.0,351.5,571.0,850.5,3422.0,3022.5,2448.0,1781.5,1300.0
mgamal2018,212.0,516.1650943396227,468.5640827345829,8.0,268.0,374.5,637.0,3079.0,2507.849999999992,1616.22,1376.8999999999992,1075.7000000000003
mgarin,190.0,613.9052631578948,707.23194033674,1.0,4.5,437.5,856.75,3339.0,3079.6899999999973,2700.7200000000003,2153.399999999999,1526.8999999999996
mgesey,1367.0,523.7410387710314,515.1012895088485,1.0,152.0,381.0,714.0,3476.0,2605.819999999998,2081.000000000003,1447.8000000000002,1174.4
mgla1232,172.0,716.4360465116279,656.3592044321143,2.0,328.5,568.0,834.75,3531.0,3058.1499999999987,2822.359999999995,2197.999999999999,1373.4
mhcanbefy,176.0,361.5625,371.8127279193884,3.0,124.0,308.5,489.5,2930.0,1738.25,1381.5,925.0,688.5
mhikoy,529.0,647.8525519848771,468.1750484008941,10.0,338.0,563.0,840.0,3560.0,2308.800000000002,2030.9199999999946,1417.1999999999996,1199.4
mhumm,503.0,822.9900596421471,603.4297309049632,8.0,408.0,665.0,1036.5,3254.0,2753.6400000000012,2596.879999999999,2064.5,1668.6000000000001
mia_poe,113.0,789.362831858407,629.1975624037066,2.0,361.0,630.0,966.0,3241.0,2838.319999999999,2496.879999999999,1984.3999999999999,1779.1999999999998
miamrape,147.0,930.9659863945578,742.6710717087066,2.0,409.5,714.0,1228.0,3297.0,3223.8199999999997,3040.9999999999973,2446.899999999999,2117.6000000000004
micael25,180.0,644.4722222222222,515.2577641044281,1.0,281.75,537.5,927.75,2741.0,2079.6200000000035,1959.2199999999993,1692.3499999999997,1336.0999999999997
micdiary,256.0,328.9765625,443.30886793488116,2.0,109.25,221.0,397.0,3554.0,2876.2499999999964,1517.0000000000002,889.5,647.0
michael1007,1371.0,610.7490882567469,572.8736957688952,1.0,239.5,476.0,772.0,3478.0,2909.7999999999956,2555.3999999999955,1816.0,1302.0
michal2300,141.0,1050.9432624113474,696.728003630948,315.0,581.0,839.0,1262.0,3579.0,3511.6,3337.5999999999976,2467.0,1853.0
michele8989,168.0,1035.8095238095239,750.5510546640095,43.0,506.25,720.0,1439.25,3447.0,3291.340000000001,3002.1599999999994,2630.500000000001,2296.0000000000005
micolossus,368.0,660.1711956521739,452.5979750456913,14.0,373.75,541.0,847.5,3423.0,2116.33,1827.0199999999968,1508.1499999999992,1244.4
micromot,1700.0,557.7941176470588,459.7220492119048,1.0,214.75,475.0,771.0,3563.0,2142.17,1849.1,1416.4499999999996,1107.1000000000001
midiwave99,193.0,1185.0932642487046,862.122841212208,30.0,547.0,850.0,1563.0,3596.0,3468.959999999999,3272.24,3078.7999999999984,2686.4000000000005
mieddi1,161.0,651.111801242236,455.82436301974934,12.0,363.0,571.0,820.0,3120.0,2198.8000000000025,1855.8000000000025,1490.0,1160.0
mienaoanh_kld,420.0,406.27142857142854,392.2399266277131,4.0,173.75,337.0,495.75,3364.0,1893.0900000000004,1433.5800000000008,1064.6499999999976,800.5000000000003
mietekooo,273.0,710.5311355311355,454.7478130519641,2.0,402.0,640.0,933.0,2600.0,2169.6799999999957,2008.16,1565.1999999999996,1252.0000000000005
mietzekatze95,293.0,548.9215017064846,405.92373598171565,11.0,275.0,460.0,718.0,2536.0,1927.7999999999981,1726.0399999999977,1318.8,1051.4
mihailbazilik,232.0,1108.7155172413793,768.4278244029263,122.0,528.0,904.5,1475.25,3579.0,3458.6,3215.339999999999,2640.0999999999995,2247.3
mihtavmss,229.0,779.7772925764192,587.2269938355431,3.0,402.0,598.0,995.0,3543.0,3180.6799999999994,2484.88,1793.9999999999995,1528.0000000000005
mihu710,351.0,1270.2706552706552,859.8109281991665,2.0,592.0,1044.0,1752.5,3574.0,3514.0,3404.0,3130.0,2671.0
miitos,370.0,767.9027027027028,571.5363891880528,19.0,404.75,630.0,946.5,3510.0,2914.400000000001,2546.6800000000007,1874.65,1432.3000000000006
mika12091,309.0,981.2135922330098,706.4004049774559,40.0,462.0,788.0,1340.0,3386.0,3168.7200000000007,2980.959999999995,2374.7999999999975,2038.6
mikas_grek,124.0,1010.6209677419355,641.5978984509043,310.0,592.5,808.5,1257.75,3578.0,3405.9599999999973,2740.479999999997,2379.95,1819.3000000000002
mikazuki0405,304.0,1113.8223684210527,781.000624163353,3.0,514.75,934.5,1482.5,3589.0,3371.4299999999967,3143.22,2717.149999999999,2441.8999999999987
mikazukyo,376.0,825.6835106382979,595.1461743981131,1.0,436.25,672.0,1037.25,3412.0,3115.0,2570.5,1897.75,1640.0
mike_chriss,111.0,1050.954954954955,851.9304430355096,7.0,493.0,737.0,1355.5,3583.0,3560.1000000000004,3478.9999999999995,2953.0,2427.0
mikelessar,378.0,738.026455026455,576.229649860063,1.0,351.0,591.5,914.75,3532.0,2782.4900000000102,2566.6399999999994,1814.0999999999997,1497.6
mikellanjello,1746.0,654.7084765177549,540.2843900472052,1.0,332.0,513.0,830.5,3567.0,2781.4999999999995,2324.199999999998,1757.5,1304.5
mikelove666,697.0,840.9799139167862,519.0866449816143,47.0,487.0,687.0,1029.0,3521.0,2516.279999999999,2386.160000000003,2024.1999999999985,1557.4
mikepkuo,2230.0,403.1497757847534,380.96779899866107,1.0,172.0,304.0,540.0,3287.0,1930.8200000000052,1494.9800000000014,1072.3999999999978,802.5000000000007
mikeyvoges,330.0,849.8666666666667,615.2805180621178,16.0,422.5,704.0,1079.75,3447.0,3195.509999999994,2641.760000000003,2009.2,1639.8000000000006
miki140,134.0,647.8955223880597,604.3459805362542,2.0,405.0,467.0,687.25,3299.0,3187.529999999998,2996.5200000000004,2245.6999999999994,1058.6000000000001
miklp,961.0,685.3433922996878,577.1583483258562,2.0,321.0,540.0,879.0,3461.0,2947.5999999999995,2517.5999999999995,1800.0,1424.0
mikoyan1971,228.0,1228.0219298245613,782.1745608045736,11.0,630.0,1025.5,1618.75,3561.0,3433.2799999999975,3115.0200000000013,2786.2999999999997,2407.9000000000005
miktlana,120.0,1036.7333333333333,695.1312158743219,23.0,518.75,890.5,1383.25,3138.0,3105.55,2929.1400000000012,2507.5499999999997,1966.9000000000005
milespark,2567.0,442.4308531359564,491.94894571445934,1.0,137.0,315.0,540.0,3596.0,2650.1600000000108,2133.7199999999993,1346.5999999999985,967.8000000000002
miliotod,456.0,784.1184210526316,622.2198819951262,1.0,374.75,629.5,991.0,3521.0,3108.5999999999985,2795.6999999999944,1959.0,1662.5
milkdog,103.0,1189.2427184466019,894.920507654165,11.0,508.5,838.0,1754.0,3387.0,3300.84,3239.7599999999993,3072.599999999998,2650.3999999999996
millem,125.0,804.672,661.1669031390271,4.0,371.0,620.0,1013.0,3411.0,3059.600000000003,2582.56,2146.7999999999997,1657.6000000000004
milleroo,397.0,334.26952141057933,436.7426205085895,1.0,86.0,226.0,412.0,3440.0,2552.640000000009,1492.9599999999953,962.3999999999994,671.0
millionhu,442.0,1007.7443438914028,700.5546719021613,15.0,530.5,824.0,1311.75,3596.0,3085.009999999999,2998.1800000000003,2521.95,2042.3000000000002
mimoplata,109.0,1316.5504587155963,897.7490935279986,301.0,603.0,1091.0,1610.0,3593.0,3582.2,3499.36,3409.8,2714.2000000000003
minaceleste2,285.0,1210.4421052631578,774.501116791348,56.0,675.0,997.0,1554.0,3534.0,3484.920000000001,3335.68,2821.8,2405.9999999999995
minateck,304.0,846.1907894736842,690.1808796594988,16.0,414.0,629.5,1027.25,3559.0,3229.859999999999,3023.98,2287.149999999997,1813.0999999999995
minerd,407.0,603.5724815724816,498.32504084630045,1.0,293.5,478.0,741.5,3594.0,2493.74,1941.4,1460.0,1236.8000000000002
mingwei98,186.0,1299.0591397849462,834.1957977093944,40.0,643.25,1122.0,1853.5,3586.0,3337.2000000000003,3278.5999999999995,3015.75,2530.0
minhsonsp94,1103.0,591.3816863100635,552.5158695687251,2.0,271.0,441.0,721.5,3590.0,2980.000000000001,2467.8,1659.199999999999,1232.4000000000005
mini0gre,118.0,1178.8135593220338,703.6593599585728,31.0,639.0,996.0,1623.5,3136.0,2818.8599999999997,2699.98,2565.2499999999995,2307.8
mining__,137.0,535.4890510948906,600.6007423550817,5.0,179.0,340.0,568.0,3150.0,2605.919999999996,2357.28,1911.599999999998,1336.2000000000003
minivini,295.0,728.2271186440678,626.3919568575408,9.0,355.5,553.0,914.0,3430.0,2890.1600000000003,2660.96,2106.9000000000005,1556.8000000000025
minksmania,1045.0,806.1521531100478,642.231420978158,1.0,392.0,615.0,1039.0,3595.0,3124.8799999999987,2754.2400000000002,2229.0,1628.6000000000004
minkuda,185.0,1277.9621621621623,915.9687635145808,4.0,574.0,901.0,1942.0,3593.0,3514.24,3395.9199999999996,3087.7999999999997,2692.0
minwel,207.0,1066.1062801932367,756.561369060397,84.0,545.5,848.0,1325.0,3450.0,3421.7599999999998,3369.72,2818.7,2074.4000000000005
miodek2011,1044.0,504.8103448275862,504.57406968733517,1.0,155.75,382.5,680.0,3577.0,2744.7799999999966,2020.4999999999998,1406.2499999999995,1079.7
mir017,160.0,800.525,663.630712551423,19.0,342.75,643.0,1012.5,3197.0,3128.8199999999997,2858.3599999999997,2058.0499999999956,1533.5999999999997
miracle84,118.0,885.6864406779661,682.6927165897253,15.0,415.25,685.5,1206.0,3255.0,2741.1299999999997,2519.7599999999993,2283.5499999999997,1917.7999999999997
miraclelee0613,366.0,790.396174863388,553.4040748067596,4.0,416.75,686.0,1027.75,3048.0,2745.650000000002,2471.2999999999993,1867.5,1489.5
miragexx,497.0,527.2494969818913,548.3446295780099,1.0,152.0,364.0,712.0,3305.0,2955.0000000000005,2539.7199999999984,1607.7999999999995,1127.2
mircica,203.0,1288.576354679803,832.6435343409057,306.0,618.5,1031.0,1719.0,3576.0,3494.8399999999997,3338.440000000001,3148.9999999999995,2511.6
mirmi29,230.0,1252.213043478261,826.8383634696127,114.0,580.0,1015.5,1751.5,3506.0,3356.7200000000003,3232.4599999999978,2936.2999999999993,2574.5
mirsi02s,1236.0,723.9320388349514,598.6845041075574,4.0,336.75,570.5,920.0,3432.0,2988.100000000003,2587.599999999999,1963.25,1491.5
mirthfulnga,123.0,589.7235772357724,564.3078206145743,3.0,154.5,460.0,793.5,2826.0,2485.6800000000003,2260.32,1645.7999999999997,1267.3999999999999
mirtonix17,2182.0,553.1874427131072,459.6840652672033,1.0,233.0,459.5,729.5,3465.0,2257.57,1855.7600000000002,1386.8499999999995,1096.9
misakarmy,432.0,1235.9976851851852,844.9689309046606,11.0,604.5,999.0,1668.25,3596.0,3518.04,3339.36,3110.45,2585.0000000000005
misery86,535.0,631.1065420560748,623.5756517828828,1.0,180.0,499.0,785.0,3460.0,3241.7199999999953,2565.9999999999873,1854.7999999999993,1424.6000000000004
misha343434,1155.0,629.1922077922078,571.274058293621,2.0,276.5,469.0,796.5,3265.0,2854.92,2502.0800000000017,1875.1999999999998,1313.2000000000003
missbraveheart96,335.0,847.9283582089553,531.306474365207,10.0,508.0,730.0,1045.5,3347.0,2710.6000000000004,2459.6399999999994,1804.4,1512.0
misscija1980,842.0,732.1448931116389,646.3395774462624,1.0,305.0,569.5,1014.0,3559.0,3186.890000000002,2740.8999999999996,1989.9499999999998,1512.8999999999996
mission50,1411.0,442.9645641389086,416.52532657640324,1.0,136.0,380.0,600.0,3268.0,2086.2000000000035,1612.9999999999986,1165.0,879.0
mission_control,352.0,655.9744318181819,510.3947435232855,1.0,273.75,545.0,900.0,3003.0,2322.9900000000007,2057.86,1599.1999999999996,1287.7
missnabi73,307.0,895.1107491856677,716.0960980772504,10.0,381.0,662.0,1206.5,3558.0,3016.16,2874.52,2495.4999999999995,1964.2000000000003
mistersquid23,132.0,1074.3181818181818,820.5382549025371,36.0,546.5,800.0,1478.25,3578.0,3424.2499999999995,3255.539999999999,2974.2,2295.8
mistylev,206.0,955.5679611650486,762.939081251061,3.0,420.75,745.0,1252.75,3500.0,3262.199999999997,2858.7,2537.5,2125.0
mitchbone,143.0,622.7202797202797,535.2295072498406,1.0,306.0,518.0,793.5,3436.0,2597.8800000000056,2202.1999999999994,1604.6000000000006,1286.9999999999998
mithgalira,1810.0,585.1198895027625,486.567017095198,2.0,326.0,499.0,688.0,3559.0,2760.930000000002,2181.3199999999983,1500.1999999999998,1039.3000000000004
mitsuhapon,837.0,851.231780167264,605.659317910315,18.0,443.0,713.0,1072.0,3585.0,3054.7999999999997,2662.1199999999985,2163.3999999999987,1623.3999999999999
mixedquantum,265.0,833.388679245283,686.2823237572552,18.0,365.0,647.0,1108.0,3533.0,3139.3200000000033,2994.3599999999988,2244.2,1750.3999999999999
mixmax6661,301.0,846.3554817275748,663.6467005956687,2.0,391.0,666.0,1091.0,3575.0,3040.0,2879.0,2260.0,1774.0
mizantrop_2k17,147.0,482.10884353741494,463.779797318413,9.0,155.5,385.0,625.5,2854.0,2397.0799999999954,1968.0399999999981,1311.7999999999977,925.2
mjlolz,219.0,1155.1872146118722,793.2214926170026,17.0,534.0,957.0,1624.5,3587.0,3481.3199999999997,3362.6399999999994,2686.999999999999,2353.0
mjolnir_199,831.0,643.0830324909747,528.9528291888961,5.0,304.0,532.0,823.5,3586.0,2721.4000000000033,2262.7999999999993,1593.0,1259.0
mkalkin,818.0,727.8361858190709,608.5369617714133,1.0,303.75,573.5,1000.25,3573.0,2985.2600000000007,2359.879999999999,1847.9,1524.8000000000006
mknjbhvg0,266.0,1222.0263157894738,817.8403978075418,30.0,575.75,949.5,1629.0,3273.0,3196.65,3144.2,2876.75,2529.5
mm12013,123.0,482.869918699187,509.07857874163193,7.0,125.5,342.0,707.0,3210.0,2384.600000000001,1795.2800000000002,1291.0999999999997,1058.6
mmCura,652.0,605.2101226993865,450.3431704174198,1.0,297.0,500.0,814.5,2684.0,2122.33,1911.5200000000004,1486.2499999999995,1222.2999999999997
mmacar,943.0,845.6405090137858,603.8422245919585,5.0,421.0,679.0,1085.5,3275.0,2760.32,2527.1199999999994,2158.6,1726.6
mmaddrunk,130.0,418.68461538461537,410.5769439377494,12.0,150.25,327.5,555.0,2539.0,2163.3899999999962,1696.7800000000002,1060.9499999999998,804.0000000000002
mmdihnzz,693.0,887.6262626262626,622.1844282201881,1.0,437.0,722.0,1167.0,3471.0,2931.2000000000057,2603.5599999999986,2113.2,1749.2000000000003
mmm4,142.0,1042.443661971831,756.1102824422265,56.0,479.5,768.5,1381.25,3440.0,3365.040000000001,3270.54,2851.1999999999994,2081.100000000001
mmnguyen,104.0,660.9615384615385,444.5862246265703,33.0,422.5,529.5,819.0,3087.0,1723.7299999999998,1712.36,1590.6499999999996,1262.3000000000004
mms1001,137.0,586.4525547445255,601.5101824330417,3.0,245.0,425.0,684.0,3354.0,2994.119999999994,2688.04,1843.3999999999992,1261.6000000000008
mndelmar,258.0,800.5968992248062,650.8392847859585,15.0,396.25,609.5,979.0,3537.0,2855.2000000000007,2675.1399999999994,2295.699999999998,1696.4000000000003
mobalthar33,287.0,990.0662020905924,671.4441583927298,58.0,529.0,840.0,1392.0,3409.0,3188.5999999999995,3067.9199999999996,2305.3999999999987,1832.4000000000028
mobydic09,316.0,680.8386075949367,570.3968063786332,2.0,303.5,541.5,914.25,3223.0,2868.0500000000025,2524.699999999999,1810.0,1308.0
mocking555,2298.0,271.6035683202785,382.8541325765868,1.0,60.0,169.0,324.0,3524.0,2025.8200000000188,1491.3199999999988,890.1500000000001,582.0
modern93,363.0,885.2424242424242,723.1869780053688,12.0,395.5,709.0,1151.5,3478.0,3331.92,3020.3599999999997,2354.0999999999995,1923.6
modernica,289.0,974.7128027681661,683.8469593111687,40.0,485.0,752.0,1240.0,3557.0,3366.3200000000006,2973.6800000000003,2633.399999999998,1881.9999999999995
moffff,135.0,1166.651851851852,806.6701532208139,11.0,563.0,911.0,1530.5,3525.0,3374.8399999999997,3259.6799999999994,2666.5,2439.8
mog44net,103.0,860.8737864077669,586.517099020451,28.0,428.5,694.0,1169.5,2786.0,2550.5200000000013,2232.56,2072.999999999998,1681.8
mogl33,101.0,1027.049504950495,773.215757421402,17.0,502.0,783.0,1340.0,3391.0,3223.0,3090.0,2846.0,2157.0
mohosillo79,110.0,1365.6545454545455,880.2682288914345,46.0,625.5,1105.5,1864.25,3548.0,3453.6699999999996,3321.98,3101.45,2835.800000000001
moisturek,180.0,961.1222222222223,687.3632776640512,2.0,421.5,800.0,1308.25,3154.0,2934.390000000002,2678.5599999999986,2531.7,1925.0999999999997
mokabro,544.0,653.9411764705883,650.6253630284671,3.0,183.5,474.5,808.0,3579.0,3071.770000000003,2713.919999999999,2154.550000000001,1513.6999999999994
mokerelli,108.0,1187.7962962962963,782.1058531897271,160.0,552.75,896.0,1676.25,3288.0,3105.3799999999997,3041.2,2735.6,2340.3
mokpung,552.0,893.1304347826087,703.3670132794709,7.0,409.75,720.0,1143.75,3566.0,3241.5600000000004,2877.5600000000004,2429.9,1840.6000000000001
molibden27,330.0,879.1181818181818,681.929428804055,5.0,410.5,708.5,1118.75,3572.0,3323.97,2920.2800000000007,2413.4500000000007,1733.6000000000004
momokochan,543.0,455.3720073664825,513.585218327338,3.0,145.0,303.0,570.0,3441.0,2438.1600000000003,2228.719999999998,1464.6,1021.6000000000001
momseesstop,1197.0,521.016708437761,484.34665477820965,1.0,180.0,400.0,674.0,3589.0,2454.2799999999997,1981.8799999999992,1441.0,1080.0
momtongzacy123,2767.0,386.86049873509216,365.3565845781589,1.0,221.0,315.0,448.5,3486.0,1951.3400000000001,1485.5599999999972,974.6999999999998,706.4000000000001
mondraig,496.0,475.3891129032258,403.6417901430903,6.0,216.75,409.5,593.5,3086.0,2142.1500000000005,1654.299999999997,1140.75,916.5
mondrianpath,138.0,1071.340579710145,697.3420601485445,3.0,538.25,917.5,1296.25,3107.0,3007.17,2905.6199999999994,2580.4,2088.3
moneyloveliw,152.0,863.2434210526316,670.7015601129073,50.0,429.5,638.0,1047.5,3404.0,3112.440000000004,2665.4399999999987,2342.6999999999994,1800.9
monggus,339.0,412.6637168141593,475.38009601945885,4.0,107.0,291.0,550.5,3370.0,2642.5800000000013,1902.640000000002,1163.8999999999994,881.9999999999999
mongodritt,112.0,816.9107142857143,716.9253112187852,12.0,339.75,590.0,1096.25,3469.0,3195.43,3014.92,2302.7499999999973,1638.3000000000004
monke77,241.0,674.9917012448133,511.32365803293027,25.0,338.0,550.0,877.0,3360.0,2569.9999999999995,2193.5999999999954,1624.0,1268.0
monkeydimi,263.0,539.5475285171103,549.0462693967831,2.0,175.5,428.0,664.0,3118.0,2822.1399999999994,2618.8799999999974,1590.6999999999953,1182.8000000000002
monkeytrident,453.0,987.9183222958058,721.2614533038334,3.0,491.0,795.0,1311.0,3592.0,3185.92,3062.8399999999997,2634.7999999999984,1990.4000000000003
monktastik,269.0,1219.8587360594795,846.5509361123669,301.0,617.0,900.0,1626.0,3599.0,3533.9999999999995,3366.8,3040.5999999999995,2586.4
monster_R,254.0,739.6574803149606,634.15599881508,14.0,304.75,573.5,971.25,3235.0,2875.26,2818.0399999999995,2095.15,1630.4000000000021
monstrishe,369.0,962.2547425474255,753.4129159275241,16.0,458.0,756.0,1162.0,3455.0,3179.2799999999997,3050.3199999999997,2820.599999999998,2140.5999999999995
